"Date","Price","Open","High","Low","Vol.","Change %"
"May 02, 2017","35.550","35.500","35.750","35.000","284.63K","0.85%"
"Apr 28, 2017","35.250","34.720","36.370","33.400","391.70K","2.83%"
"Apr 27, 2017","34.280","33.170","34.750","33.170","894.59K","2.18%"
"Apr 26, 2017","33.550","33.400","33.630","33.150","343.17K","1.21%"
"Apr 25, 2017","33.150","32.550","33.430","32.550","328.35K","1.16%"
"Apr 24, 2017","32.770","33.250","33.250","32.260","153.83K","0.89%"
"Apr 21, 2017","32.480","32.110","32.690","32.110","185.37K","1.98%"
"Apr 20, 2017","31.850","32.680","33.200","31.640","638.09K","-3.10%"
"Apr 19, 2017","32.870","32.330","33.240","32.200","594.10K","1.14%"
"Apr 18, 2017","32.500","31.050","32.560","30.330","424.40K","2.78%"
"Apr 13, 2017","31.620","31.430","32.140","31.140","319.33K","0.60%"
"Apr 12, 2017","31.430","31.150","31.580","31.150","340.68K","0.58%"
"Apr 11, 2017","31.250","30.500","31.940","30.500","210.51K","1.00%"
"Apr 10, 2017","30.940","32.290","32.290","30.500","490.53K","-3.91%"
"Apr 07, 2017","32.200","33.500","33.530","32.130","865.63K","-3.97%"
"Apr 06, 2017","33.530","34.150","34.150","33.530","293.31K","-1.79%"
"Apr 05, 2017","34.140","33.050","34.150","32.800","298.82K","4.09%"
"Apr 04, 2017","32.800","33.370","33.480","32.660","166.27K","-1.35%"
"Apr 03, 2017","33.250","33.600","33.650","33.000","188.17K","-1.19%"
"Mar 31, 2017","33.650","32.640","33.820","32.270","933.77K","3.25%"
"Mar 30, 2017","32.590","31.550","32.700","31.550","217.32K","1.84%"
"Mar 29, 2017","32.000","32.030","32.030","31.560","189.50K","1.27%"
"Mar 28, 2017","31.600","31.800","31.920","31.350","396.06K","0.57%"
"Mar 27, 2017","31.420","31.010","32.080","30.960","654.69K","0.45%"
"Mar 24, 2017","31.280","30.840","31.450","30.840","459.34K","1.07%"
"Mar 23, 2017","30.950","30.500","31.000","30.500","549.25K","1.48%"
"Mar 22, 2017","30.500","30.790","30.790","30.160","433.01K","-0.65%"
"Mar 21, 2017","30.700","30.210","31.400","30.170","369.57K","0.66%"
"Mar 20, 2017","30.500","31.000","31.000","30.060","198.41K","-0.16%"
"Mar 17, 2017","30.550","29.650","30.740","29.650","511.79K","2.86%"
"Mar 16, 2017","29.700","29.000","29.850","29.000","544.62K","3.85%"
"Mar 15, 2017","28.600","28.770","29.100","28.560","484.00K","-1.00%"
"Mar 14, 2017","28.890","28.500","29.314","28.500","413.22K","0.91%"
"Mar 13, 2017","28.630","27.900","28.720","27.900","312.19K","0.77%"
"Mar 10, 2017","28.410","28.250","28.830","28.240","569.13K","1.21%"
"Mar 09, 2017","28.070","29.670","29.680","27.910","932.68K","-5.07%"
"Mar 08, 2017","29.570","29.800","29.940","29.390","147.90K","-0.10%"
"Mar 07, 2017","29.600","30.000","30.150","29.600","401.85K","-1.23%"
"Mar 06, 2017","29.970","30.000","30.350","29.840","425.58K","1.08%"
"Mar 03, 2017","29.650","29.750","29.970","29.200","420.67K","-0.67%"
"Mar 02, 2017","29.850","30.080","30.470","29.800","730.80K","-0.40%"
"Mar 01, 2017","29.970","30.500","30.500","29.810","607.49K","-1.09%"
"Feb 28, 2017","30.300","30.700","30.910","30.270","593.53K","-1.62%"
"Feb 27, 2017","30.800","30.440","31.020","30.440","470.41K","1.85%"
"Feb 24, 2017","30.240","31.200","31.200","29.800","362.31K","-3.01%"
"Feb 23, 2017","31.180","31.100","31.240","30.700","223.97K","1.56%"
"Feb 22, 2017","30.700","32.000","32.500","30.555","581.83K","-3.52%"
"Feb 21, 2017","31.820","31.500","32.130","31.410","200.25K","1.02%"
"Feb 20, 2017","31.500","31.990","32.068","31.420","351.19K","-0.88%"
"Feb 17, 2017","31.780","32.500","33.120","31.780","668.93K","-2.81%"
"Feb 16, 2017","32.700","32.610","33.220","32.610","731.68K","0.00%"
"Feb 15, 2017","32.700","33.100","33.100","32.450","306.42K","-1.21%"
"Feb 14, 2017","33.100","32.070","33.330","32.070","223.81K","0.85%"
"Feb 13, 2017","32.820","33.300","33.390","32.630","413.08K","-1.44%"
"Feb 10, 2017","33.300","33.500","33.500","33.150","316.49K","-0.60%"
"Feb 09, 2017","33.500","33.300","33.500","33.020","488.73K","1.36%"
"Feb 08, 2017","33.050","32.900","33.500","32.770","787.66K","0.46%"
"Feb 07, 2017","32.900","32.660","32.910","32.355","696.86K","0.92%"
"Feb 06, 2017","32.600","32.700","32.950","32.560","245.84K","-0.46%"
"Feb 03, 2017","32.750","32.900","33.000","32.660","401.74K","-0.30%"
"Feb 02, 2017","32.850","33.000","33.340","32.750","2.67M","-0.45%"
"Feb 01, 2017","33.000","33.500","33.730","33.000","499.42K","-1.64%"
"Jan 31, 2017","33.550","33.750","33.750","33.345","402.82K","0.03%"
"Jan 30, 2017","33.540","33.750","33.950","33.400","466.52K","-1.21%"
"Jan 27, 2017","33.950","34.300","34.360","33.520","1.68M","-1.59%"
"Jan 26, 2017","34.500","33.500","34.500","33.350","1.12M","3.45%"
"Jan 25, 2017","33.350","32.850","33.580","32.780","620.30K","1.52%"
"Jan 24, 2017","32.850","31.300","32.850","30.880","1.68M","6.38%"
"Jan 23, 2017","30.880","30.300","30.880","29.350","748.33K","3.11%"
"Jan 20, 2017","29.950","30.250","30.580","29.900","614.07K","0.00%"
"Jan 19, 2017","29.950","30.400","30.400","29.570","230.01K","-1.09%"
"Jan 18, 2017","30.280","30.350","30.610","30.170","188.63K","0.20%"
"Jan 17, 2017","30.220","30.980","30.980","30.060","218.42K","-0.49%"
"Jan 16, 2017","30.370","30.700","31.100","30.000","324.41K","-1.40%"
"Jan 13, 2017","30.800","31.000","31.150","30.760","318.73K","0.00%"
"Jan 12, 2017","30.800","30.900","31.110","30.620","296.04K","0.00%"
"Jan 11, 2017","30.800","32.000","32.000","30.010","930.28K","-2.69%"
"Jan 10, 2017","31.650","32.210","32.220","31.170","369.18K","-1.49%"
"Jan 09, 2017","32.130","31.000","32.500","31.000","234.77K","0.69%"
"Jan 06, 2017","31.910","32.090","32.300","31.840","136.45K","-0.59%"
"Jan 05, 2017","32.100","32.700","32.700","31.700","211.77K","-1.50%"
"Jan 04, 2017","32.590","32.650","32.750","32.320","402.21K","0.12%"
"Jan 03, 2017","32.550","32.500","32.720","32.370","469.98K","0.31%"
"Dec 30, 2016","32.450","32.380","32.450","31.940","162.29K","2.20%"
"Dec 29, 2016","31.750","32.200","32.380","31.430","171.72K","-1.24%"
"Dec 28, 2016","32.150","31.150","32.230","31.150","312.59K","2.88%"
"Dec 23, 2016","31.250","31.500","32.042","31.130","137.71K","-2.37%"
"Dec 22, 2016","32.010","31.900","32.400","31.880","159.22K","0.34%"
"Dec 21, 2016","31.900","31.900","32.230","31.900","318.85K","-0.16%"
"Dec 20, 2016","31.950","31.900","32.220","31.890","292.47K","-0.16%"
"Dec 19, 2016","32.000","31.610","32.000","31.610","276.89K","0.63%"
"Dec 16, 2016","31.800","31.990","32.000","31.300","1.21M","1.40%"
"Dec 15, 2016","31.360","30.700","31.510","30.320","279.81K","1.98%"
"Dec 14, 2016","30.750","31.770","31.771","30.700","734.77K","-2.69%"
"Dec 13, 2016","31.600","32.000","32.250","31.590","333.19K","-2.02%"
"Dec 12, 2016","32.250","31.010","32.450","30.730","991.37K","4.57%"
"Dec 09, 2016","30.840","31.000","31.400","30.390","301.38K","-1.78%"
"Dec 08, 2016","31.400","31.000","31.400","30.390","320.93K","1.29%"
"Dec 07, 2016","31.000","31.350","31.350","30.760","335.94K","-1.27%"
"Dec 06, 2016","31.400","30.750","31.690","30.000","676.59K","2.61%"
"Dec 05, 2016","30.600","30.600","30.830","30.080","473.37K","0.00%"
"Dec 02, 2016","30.600","30.900","30.900","30.327","493.44K","0.16%"
"Dec 01, 2016","30.550","30.600","30.850","30.000","303.49K","1.83%"
"Nov 30, 2016","30.000","29.700","30.300","29.570","516.50K","1.69%"
"Nov 29, 2016","29.500","30.830","30.830","29.190","312.15K","-3.91%"
"Nov 28, 2016","30.700","30.650","30.880","29.990","259.41K","0.62%"
"Nov 25, 2016","30.510","31.500","31.500","30.400","668.01K","-2.52%"
"Nov 24, 2016","31.300","30.890","31.500","30.475","633.95K","1.62%"
"Nov 23, 2016","30.800","30.590","31.470","30.500","1.28M","0.16%"
"Nov 22, 2016","30.750","30.580","30.890","30.580","580.94K","-0.16%"
"Nov 21, 2016","30.800","30.100","31.230","29.910","560.42K","2.84%"
"Nov 18, 2016","29.950","29.760","30.000","29.430","618.87K","-0.17%"
"Nov 17, 2016","30.000","28.300","30.000","28.300","466.27K","4.86%"
"Nov 16, 2016","28.610","27.550","28.640","27.487","546.39K","2.88%"
"Nov 15, 2016","27.810","26.770","28.600","26.300","274.48K","1.79%"
"Nov 14, 2016","27.320","28.000","28.000","26.320","802.41K","-1.01%"
"Nov 11, 2016","27.600","29.400","29.450","27.460","723.67K","-6.28%"
"Nov 10, 2016","29.450","28.970","29.980","28.750","578.37K","3.70%"
"Nov 09, 2016","28.400","27.670","28.960","27.670","351.33K","0.57%"
"Nov 08, 2016","28.240","28.000","28.240","27.720","496.48K","1.77%"
"Nov 07, 2016","27.750","28.000","28.850","27.630","758.10K","0.91%"
"Nov 04, 2016","27.500","27.200","27.506","26.260","367.10K","0.29%"
"Nov 03, 2016","27.420","28.850","28.850","27.250","699.72K","-3.79%"
"Nov 02, 2016","28.500","29.250","29.940","28.200","490.55K","-4.27%"
"Nov 01, 2016","29.770","29.560","29.840","29.280","282.73K","-0.23%"
"Oct 31, 2016","29.840","29.800","30.130","29.760","442.64K","-1.19%"
"Oct 28, 2016","30.200","29.470","30.300","29.000","450.23K","3.96%"
"Oct 27, 2016","29.050","29.300","29.470","28.470","185.09K","-0.85%"
"Oct 26, 2016","29.300","29.500","29.790","28.810","334.20K","-0.17%"
"Oct 25, 2016","29.350","29.830","30.300","29.350","761.67K","-2.49%"
"Oct 24, 2016","30.100","29.970","30.330","29.600","228.79K","0.33%"
"Oct 21, 2016","30.000","29.800","30.540","29.540","504.19K","1.56%"
"Oct 20, 2016","29.540","29.900","30.340","29.540","584.41K","-2.67%"
"Oct 19, 2016","30.350","30.500","30.560","29.940","896.97K","0.33%"
"Oct 18, 2016","30.250","28.900","30.370","28.900","1.64M","5.22%"
"Oct 17, 2016","28.750","28.650","28.800","28.450","795.73K","-1.24%"
"Oct 14, 2016","29.110","28.870","29.170","28.130","275.20K","2.86%"
"Oct 13, 2016","28.300","27.880","28.430","27.550","207.37K","0.11%"
"Oct 12, 2016","28.270","28.410","28.770","28.030","252.03K","-1.84%"
"Oct 11, 2016","28.800","28.270","29.200","28.240","662.90K","0.88%"
"Oct 10, 2016","28.550","28.600","28.800","28.090","331.95K","-0.04%"
"Oct 07, 2016","28.560","29.050","29.440","28.490","424.34K","-2.19%"
"Oct 06, 2016","29.200","29.500","29.500","29.000","262.32K","-0.82%"
"Oct 05, 2016","29.440","29.150","29.580","29.070","590.85K","0.14%"
"Oct 04, 2016","29.400","29.280","29.810","28.810","460.90K","0.00%"
"Oct 03, 2016","29.400","29.100","29.400","28.860","501.36K","1.48%"
"Sep 30, 2016","28.970","28.910","29.150","28.850","615.64K","-0.10%"
"Sep 29, 2016","29.000","28.790","29.120","28.740","479.97K","2.00%"
"Sep 28, 2016","28.430","28.500","28.680","28.310","319.13K","-0.59%"
"Sep 27, 2016","28.600","29.500","29.610","28.550","691.19K","-2.22%"
"Sep 26, 2016","29.250","28.800","29.650","28.430","409.71K","1.28%"
"Sep 23, 2016","28.880","27.950","29.070","27.950","310.95K","1.23%"
"Sep 22, 2016","28.530","28.050","28.730","27.600","512.21K","3.75%"
"Sep 21, 2016","27.500","27.490","27.500","27.170","583.71K","1.03%"
"Sep 20, 2016","27.220","27.820","27.820","27.090","256.75K","-1.73%"
"Sep 19, 2016","27.700","27.650","27.940","27.090","309.71K","1.02%"
"Sep 16, 2016","27.420","27.450","27.700","27.160","911.77K","0.26%"
"Sep 15, 2016","27.350","27.390","27.800","27.300","285.59K","-1.26%"
"Sep 14, 2016","27.700","27.400","27.800","27.200","404.27K","1.58%"
"Sep 13, 2016","27.270","26.900","28.000","26.730","446.35K","1.75%"
"Sep 12, 2016","26.800","26.990","27.000","26.430","713.53K","-0.92%"
"Sep 09, 2016","27.050","27.210","27.600","27.050","255.22K","-1.81%"
"Sep 08, 2016","27.550","28.040","28.460","27.470","1.16M","-1.96%"
"Sep 07, 2016","28.100","27.520","28.490","27.440","489.98K","0.36%"
"Sep 06, 2016","28.000","27.210","28.500","27.210","916.16K","2.53%"
"Sep 05, 2016","27.310","26.930","27.550","26.930","273.07K","1.15%"
"Sep 02, 2016","27.000","26.600","27.030","26.390","264.43K","1.89%"
"Sep 01, 2016","26.500","26.600","27.500","26.500","348.79K","0.19%"
"Aug 31, 2016","26.450","26.500","26.840","26.200","362.09K","0.19%"
"Aug 30, 2016","26.400","26.910","27.510","26.230","1.29M","-0.94%"
"Aug 26, 2016","26.650","26.500","26.800","26.290","463.15K","1.22%"
"Aug 25, 2016","26.330","25.940","26.500","25.855","476.89K","1.27%"
"Aug 24, 2016","26.000","25.510","26.060","25.510","298.71K","0.19%"
"Aug 23, 2016","25.950","26.010","26.400","25.920","520.22K","-1.89%"
"Aug 22, 2016","26.450","26.500","26.900","26.260","850.68K","-1.12%"
"Aug 19, 2016","26.750","26.500","26.770","26.250","675.82K","0.94%"
"Aug 18, 2016","26.500","25.250","27.250","25.200","1.29M","5.54%"
"Aug 17, 2016","25.110","23.500","25.110","23.050","1.66M","8.94%"
"Aug 16, 2016","23.050","23.040","23.290","22.960","401.20K","-0.39%"
"Aug 15, 2016","23.140","22.950","23.250","22.820","554.94K","1.27%"
"Aug 12, 2016","22.850","22.510","22.890","22.510","643.66K","0.71%"
"Aug 11, 2016","22.690","22.700","22.740","22.480","319.12K","-0.04%"
"Aug 10, 2016","22.700","22.850","22.850","22.400","229.62K","-0.66%"
"Aug 09, 2016","22.850","22.260","22.870","21.875","206.09K","2.37%"
"Aug 08, 2016","22.320","21.800","22.490","21.650","277.42K","2.39%"
"Aug 05, 2016","21.800","21.530","21.801","21.180","185.09K","2.25%"
"Aug 04, 2016","21.320","20.720","21.440","20.720","273.40K","2.70%"
"Aug 03, 2016","20.760","20.830","20.950","20.340","236.65K","0.29%"
"Aug 02, 2016","20.700","21.800","21.800","20.680","448.91K","-4.96%"
"Aug 01, 2016","21.780","21.790","21.800","21.480","182.10K","-0.09%"
"Jul 29, 2016","21.800","21.410","21.920","21.190","699.76K","0.00%"
"Jul 28, 2016","21.800","21.500","22.000","21.500","684.36K","1.16%"
"Jul 27, 2016","21.550","21.600","21.750","21.080","1.32M","0.23%"
"Jul 26, 2016","21.500","21.090","21.810","21.090","649.22K","0.84%"
"Jul 25, 2016","21.320","21.330","21.450","20.900","385.31K","0.57%"
"Jul 22, 2016","21.200","21.600","21.600","20.960","588.83K","-2.35%"
"Jul 21, 2016","21.710","21.750","21.890","21.350","310.47K","-0.55%"
"Jul 20, 2016","21.830","21.000","22.010","20.910","904.35K","3.46%"
"Jul 19, 2016","21.100","20.500","21.130","20.500","1.16M","2.93%"
"Jul 18, 2016","20.500","20.450","20.500","20.380","82.80K","0.59%"
"Jul 15, 2016","20.380","20.550","20.575","20.380","415.99K","-0.83%"
